ENSG00000000005	0.000124
ENSG00000061656	0.000201
ENSG00000099968	0.000410
ENSG00000104765	0.000131
ENSG00000105383	0.000131
ENSG00000114455	0.000124
ENSG00000124103	0.001785
ENSG00000139637	0.000309
ENSG00000150337	0.000155
ENSG00000157613	0.001453
ENSG00000163472	0.000286
ENSG00000167741	0.000070
ENSG00000169379	0.000997
ENSG00000176171	0.000440
ENSG00000181754	0.000294
ENSG00000184988	0.000085
ENSG00000242019	0.000170
ENSG00000000419	0.000015
ENSG00000106511	0.004954
ENSG00000151790	0.000131
ENSG00000000457	0.000039
ENSG00000034713	0.000332
ENSG00000100348	0.000549
ENSG00000139112	0.000286
ENSG00000162624	0.000185
ENSG00000198420	0.000270
ENSG00000000460	0.000008
ENSG00000149380	0.000379
ENSG00000001036	0.000124
ENSG00000085741	0.000131
ENSG00000105576	0.000340
ENSG00000105991	0.002172
ENSG00000108256	0.000440
ENSG00000127445	0.000981
ENSG00000138867	0.000587
ENSG00000186226	0.000471
ENSG00000186844	0.000533
ENSG00000187170	0.000549
ENSG00000188730	0.000440
ENSG00000196224	0.000332
ENSG00000196734	0.000564
ENSG00000205867	0.000355
ENSG00000213416	0.001144
ENSG00000215455	0.001066
ENSG00000001167	0.000124
ENSG00000062725	0.000912
ENSG00000066136	0.000348
ENSG00000101266	0.000355
ENSG00000120837	0.000046
ENSG00000124788	0.000417
ENSG00000135482	0.000355
ENSG00000136451	0.000533
ENSG00000143190	0.000193
ENSG00000143442	0.000634
ENSG00000146963	0.000062
ENSG00000161202	0.001113
ENSG00000165417	0.000085
ENSG00000172530	0.001407
ENSG00000198218	0.000410
ENSG00000198258	0.000332
ENSG00000001461	0.000070
ENSG00000101363	0.000155
ENSG00000105369	0.001283
ENSG00000137210	0.001785
ENSG00000158813	0.000155
ENSG00000160131	0.000224
ENSG00000164294	0.001167
ENSG00000168958	0.000811
ENSG00000185883	0.000394
ENSG00000265107	0.000224
ENSG00000001561	0.000015
ENSG00000105677	0.000386
ENSG00000139644	0.000487
ENSG00000001631	0.000008
ENSG00000078140	0.000247
ENSG00000002016	0.000085
ENSG00000005102	0.000703
ENSG00000102753	0.000278
ENSG00000173846	0.000046
ENSG00000196092	0.000301
ENSG00000196911	0.000124
ENSG00000272886	0.000039
ENSG00000278023	0.000039
ENSG00000002330	0.000046
ENSG00000077522	0.000185
ENSG00000094796	0.002651
ENSG00000129473	0.000363
ENSG00000171552	0.000170
ENSG00000175793	0.000185
ENSG00000182944	0.000765
ENSG00000002549	0.000070
