ENSG00000000005	0.002990337
ENSG00000061656	0.002272751
ENSG00000099968	0.001834090
ENSG00000104765	0.001763379
ENSG00000105383	0.001610657
ENSG00000114455	0.001591195
ENSG00000124103	0.002258574
ENSG00000139637	0.001653388
ENSG00000150337	0.001500981
ENSG00000157613	0.002037335
ENSG00000163472	0.001584040
ENSG00000167741	0.001420553
ENSG00000169379	0.001767677
ENSG00000176171	0.001576182
ENSG00000181754	0.001441174
ENSG00000184988	0.001262559
ENSG00000242019	0.001304642
ENSG00000000419	0.001131378
ENSG00000106511	0.004798201
ENSG00000151790	0.001497223
ENSG00000000457	0.001141568
ENSG00000034713	0.001610312
ENSG00000100348	0.001399833
ENSG00000139112	0.001399517
ENSG00000162624	0.001141126
ENSG00000198420	0.001166558
ENSG00000000460	0.000905345
ENSG00000149380	0.001555893
ENSG00000001036	0.001007344
ENSG00000085741	0.000939127
ENSG00000105576	0.001091827
ENSG00000105991	0.001737916
ENSG00000108256	0.001029273
ENSG00000127445	0.001361272
ENSG00000138867	0.001123038
ENSG00000186226	0.001000089
ENSG00000186844	0.001020447
ENSG00000187170	0.001024204
ENSG00000188730	0.000946000
ENSG00000196224	0.000906048
ENSG00000196734	0.000994203
ENSG00000205867	0.000908784
ENSG00000213416	0.001187700
ENSG00000215455	0.001166038
ENSG00000001167	0.001008885
ENSG00000062725	0.002377011
ENSG00000066136	0.001158309
ENSG00000101266	0.000971045
ENSG00000120837	0.000781304
ENSG00000124788	0.000997376
ENSG00000135482	0.000968738
ENSG00000136451	0.000957772
ENSG00000143190	0.000942406
ENSG00000143442	0.001108943
ENSG00000146963	0.000790310
ENSG00000161202	0.001298497
ENSG00000165417	0.000758144
ENSG00000172530	0.001532404
ENSG00000198218	0.000965897
ENSG00000198258	0.000845988
ENSG00000001461	0.000714560
ENSG00000101363	0.000761341
ENSG00000105369	0.001205400
ENSG00000137210	0.001399380
ENSG00000158813	0.000715783
ENSG00000160131	0.000765548
ENSG00000164294	0.001115864
ENSG00000168958	0.000975397
ENSG00000185883	0.000786158
ENSG00000265107	0.000736645
ENSG00000001561	0.000604512
ENSG00000105677	0.000884880
ENSG00000139644	0.001079840
ENSG00000001631	0.000597554
ENSG00000078140	0.001046187
ENSG00000002016	0.000906331
ENSG00000005102	0.001809355
ENSG00000102753	0.000787212
ENSG00000173846	0.000661779
ENSG00000196092	0.000886270
ENSG00000196911	0.000686811
ENSG00000272886	0.000638886
ENSG00000278023	0.000633566
ENSG00000002330	0.000624508
ENSG00000077522	0.000740475
